Type_of_Renewable_Energy,Installed_Capacity_MW,Energy_Production_MWh,Energy_Consumption_MWh,Energy_Storage_Capacity_MWh,Storage_Efficiency_Percentage,Grid_Integration_Level,Initial_Investment_USD,Funding_Sources,Financial_Incentives_USD,GHG_Emission_Reduction_tCO2e,Air_Pollution_Reduction_Index,Jobs_Created
1,963.1409408,331177.5258,302881.1192,2266.566979,64.27376932,4,474143052.2,2,9148965.127,15041.53297,36.8445341,1999
1,394.8998281,264274.7735,44622.74611,534.6617855,87.47941547,1,24203406.66,2,19192723.48,24205.21336,77.76585165,4560
4,474.8586128,416645.5887,163559.8967,8459.752879,75.08304934,2,103061416,3,4424271.157,35016.13828,80.57155435,4840
1,554.8361409,87835.01294,49330.00716,1104.855181,92.4292326,2,228693293.5,1,832105.6166,41059.31354,42.91842168,148
1,120.8392148,386770.9732,315331.3518,9441.706607,59.09711712,3,9260231.823,1,19122719.42,29326.05457,69.6864282,1556
7,254.7994358,174065.2878,375912.4044,9891.560523,75.09168333,1,356159912.3,1,8083115.722,32705.12008,77.98879742,2333
7,526.9249341,453288.5546,199387.2927,5745.50104,53.60276016,1,224624578.2,3,1485027.55,14686.47848,84.72408092,4974
2,16.38040483,373839.0941,444787.8799,3544.951132,75.14647626,3,65691059.97,2,7351364.148,12970.66274,36.25119055,27
4,529.377632,157346.1231,205128.7737,782.6065281,77.55283642,2,93913715.72,2,3070929.764,22592.76066,1.36661046,767
4,211.9129329,30720.9029,443963.7544,1317.168638,82.83390991,4,122334498.8,2,11940535.57,37726.93503,22.57206951,4753
4,830.7739656,76521.70219,402393.273,5135.473979,56.52208292,4,200263445.1,2,1799703.956,187.585602,70.79384029,734
5,184.7392983,371196.035,284769.3991,8488.448483,55.89362682,4,301212169.5,3,11800162.31,44315.21186,98.88475919,98
3,52.36863237,452884.6422,235750.2097,7208.021956,89.80130854,4,426706568.2,3,12210782.23,1641.795244,72.5409061,4993
3,722.777994,267470.914,291930.8174,7518.597313,69.06876509,3,78377894.02,2,16650747.63,35484.51398,23.83053488,849
4,906.2712623,293476.6423,79132.61026,9643.496701,64.93164376,4,445768850.4,2,4340043.346,9981.057977,65.40208527,2928
6,660.6760574,462212.4085,14764.68485,8506.841326,70.30332223,4,156455556.5,2,8980524.658,46810.48795,42.08163314,2221
4,287.1512567,248235.9747,109416.742,1376.274293,81.05712829,1,450387651.3,3,12959069.17,32068.78643,51.6394601,1764
6,471.4650422,266237.1039,253409.1776,6121.15844,93.71977032,4,263227920.6,3,4868967.069,26284.7987,82.5828497,97
4,100.9549191,69905.62782,289472.787,4896.042134,85.18259475,3,211783479.8,2,10468081.2,5229.504573,33.33233358,73
5,758.9906909,153796.1191,136811.191,7081.690735,91.48544961,1,161314199.7,3,17556907.52,9109.161232,63.52407362,2585
3,279.3633196,256979.4677,170975.6699,9728.149545,82.47998794,2,84739198.07,3,14544712.9,9837.871942,5.156774255,126
5,63.13352961,50226.83142,250649.1493,3659.064379,74.32589349,3,168857277.3,1,1781153.075,32703.93721,87.5519292,3523
1,309.5190789,320279.708,77111.08003,8735.653937,99.23706942,4,93079078.66,2,18697916.69,16303.41947,43.87393048,4863
4,478.9461794,134127.5718,429645.7449,3754.150433,53.36508404,4,425726267.7,3,8997381.855,3720.316645,65.84786698,2934
4,616.0436726,7153.913782,271983.9317,6405.254772,65.60013917,2,56405120.29,2,11587279.66,20905.47775,75.67985446,4747
5,885.4321425,138216.9414,147428.2197,6391.198715,72.65317463,1,336278948.6,3,14897089.05,36463.11126,50.83031684,831
6,240.9865837,150777.7272,356994.9999,3121.862354,92.65999158,2,163434416.3,2,11874331.53,34572.89897,29.75357797,3555
7,584.286985,174428.1225,415595.6959,1357.818441,57.33663986,4,468723329.9,2,4985888.845,43480.9571,17.45344513,4068
3,326.3463263,413285.9541,62887.84332,9711.307459,87.6989082,1,468096044.3,2,13421076.72,8109.175823,79.17548086,42
5,52.0960626,139395.7162,418474.8705,9517.487131,69.56165576,4,299924394.2,2,4230224.033,30472.30042,4.669913176,2367
1,809.1814314,411310.0231,279013.9707,5485.764322,92.35279032,2,17082347.68,3,14168515.86,46773.18967,18.97987317,1361
5,805.8403803,178373.7459,136744.865,965.093599,79.26391705,2,394767018.4,3,19126617.87,31261.16209,99.24674502,1968
1,931.5934119,144445.3313,231405.6062,1199.339891,98.10194548,4,416431203.7,2,682463.7056,23339.30265,58.80823542,1283
6,622.5731227,119581.1317,58761.70338,8377.116681,67.49245063,2,268326728,3,18548459.58,49704.5918,69.23558166,2519
3,163.3477518,313239.2439,53657.96089,2642.195164,77.97259884,1,101631359.5,1,15355902.64,39766.39251,62.70787369,1926
5,735.1189236,362966.2016,80036.28751,4940.834409,74.79247607,4,287787680.9,3,2452397.598,19185.20136,33.74527383,3450
1,821.4078742,252630.9512,224931.96,9713.69058,59.53814313,2,453360574.8,2,13129709.35,22505.14346,90.65495034,2543
7,653.226494,186446.0454,441850.3893,6754.321128,69.95680335,1,126020737.3,1,6830046.001,26150.95684,56.59633426,330
2,462.7664318,345838.947,21424.74095,6231.168427,98.34314557,4,319757937,3,646548.3891,34438.91048,19.02426734,3810
2,54.42469669,145690.7628,143316.5645,456.0591686,95.33485486,1,52819921.63,2,4894245.369,14182.81291,8.840465186,1303
7,469.4874546,371867.8636,34750.6738,3461.597036,81.1324989,4,204496923.7,1,8082475.181,21072.67797,35.52532176,4692
2,766.7040034,39912.71195,185078.9229,9237.309347,55.73375767,2,104965898.5,2,13278724.33,28936.39021,38.58275298,3176
6,805.6081801,139164.8122,73917.12383,2780.310483,55.89536307,1,220050554.9,3,3653939.636,9897.687613,67.94948103,4031
2,763.3187725,451105.1734,291048.0103,1807.192244,94.84746924,2,435033978.8,1,5985896.604,12755.82079,11.66661167,2601
2,145.8711713,78352.29893,5366.28746,8896.795803,62.13003976,4,259649168.4,1,19531460,16633.62759,54.25075415,2634
2,576.7507662,182048.3261,101004.2152,8928.593042,90.7847255,3,194921725.1,2,19994472.73,48855.93987,40.50999646,2629
7,729.7305178,447831.7253,139719.3317,2289.162729,75.89558673,1,313266507.6,2,16341966.96,15051.09409,83.95252802,618
1,352.3039559,323144.4325,351751.0031,3587.521812,84.43616893,2,369405095.5,3,2279359.449,6474.806214,90.68615625,2863
1,310.2342095,92247.98926,318463.0075,1946.171087,94.80683168,3,275166212,1,2036284.652,8361.097248,11.7538733,719
1,118.0907137,217906.1991,69858.97454,5158.818561,50.92906985,3,412968103.4,2,2684824.953,36648.42115,43.02808267,3636
2,385.2523574,322980.4457,159788.3311,5754.760981,87.95946825,2,274367305,2,10330750.19,622.3795232,2.959250724,129
2,302.4661375,127607.9331,239849.4696,1483.617369,73.2305626,1,373856136.8,2,4428627.892,735.9995801,91.73628943,1008
2,529.893525,341010.7735,257971.724,7172.465511,68.48199592,2,256891924,1,5334571.284,37492.10955,94.81282836,1165
5,848.704517,218628.1897,247182.0983,1492.753841,83.23918727,1,58487357.14,3,13942311.15,12283.24812,28.89133403,2232
6,107.8157174,280331.7262,33168.94753,1853.557615,60.74242584,3,237121635.4,1,4442781.134,38399.77989,7.077649208,4351
7,665.7723116,189733.3351,47258.42126,1929.320956,83.87435625,4,284473884.2,2,16419791.81,15432.96218,52.9377994,1209
4,307.9094407,55810.22642,287469.1794,8856.984184,81.04069843,2,190997998.7,2,11658775.15,1204.374758,64.83296078,3346
7,514.5575784,430843.5033,5286.171587,3867.472044,71.10595958,3,81928028.21,1,9764076.612,24231.79445,3.829146553,59
6,53.74266116,91951.53867,282855.8235,2951.216757,55.90203496,2,320441029.7,3,12895716.85,31326.97801,79.94067394,994
1,91.93675565,346252.7917,323068.6765,7058.066068,88.46985315,4,461555422.9,1,12033160.37,10005.19837,66.46767339,546
1,63.84572749,392721.0975,358018.9979,540.7802083,74.75006029,1,245253227.1,3,7646692.033,8412.119624,41.02353366,1661
2,555.6227116,112026.7469,83715.29097,8002.117987,54.50086525,3,87471936.89,2,3257084.781,18109.83781,95.23214471,2881
5,383.0957219,229319.8074,258274.8234,3666.926952,90.16050153,1,294485788.1,2,14722759.02,18202.66639,15.67690014,3945
5,477.2703247,215324.9225,116397.4166,9898.114596,95.76825429,2,413834383.3,1,13161342.84,31697.74309,21.46376624,3650
6,925.5430285,499398.1764,231313.866,4694.360261,58.95918876,1,176456031,1,8437869.395,5384.742056,46.17559034,620
1,726.5761885,25688.11491,200774.9244,3401.795893,88.70125305,3,461768918.2,3,11053500.22,11547.58251,79.69902631,3598
6,103.2892822,416601.9516,120014.3569,1068.250514,74.94318304,1,474604378.3,2,5976096.433,9953.420854,7.659696052,216
1,483.3887296,53203.23745,286941.4603,2604.957943,72.73885062,4,408119436.4,3,18111707.14,45525.85006,71.76568969,4196
5,663.2980611,70229.26988,76575.56406,3566.381805,68.11732197,1,202969280.2,2,13657569.98,5987.920267,89.69022913,4953
4,16.80437255,173214.1742,231886.594,7160.102795,55.88414291,2,328561630.1,1,576733.6686,33696.56857,51.03282883,3670
1,939.0451586,342971.7816,190899.185,5913.441037,98.08278151,4,271139465.6,3,2860751.112,1042.453508,17.10577656,3368
1,382.7538048,277741.8244,178561.7088,5655.588645,74.59796873,1,174858347.6,1,13885431.72,14186.96915,5.833684068,4377
4,808.6783859,247725.4933,52688.33024,5724.696295,88.73503904,4,37926967.95,2,17307197.18,17880.99217,54.23539357,1820
3,525.0508432,133879.4829,163437.4494,9242.696157,95.04998113,3,465443651.2,1,17096784.36,47358.45349,52.55755595,4239
1,753.6349508,254610.2822,405617.4664,8747.490769,75.06270029,4,72370777.96,3,19401606.25,12482.84589,29.28703398,1145
5,619.0937436,123866.2923,308678.672,5972.964514,77.02067585,2,19258051.37,1,7968782.676,6713.936223,13.81924874,1013
6,414.7473654,261982.4516,354200.3235,531.7172035,78.32695882,3,267186519.9,1,10751413.25,30282.00405,99.25697646,1426
1,951.1900816,286484.6378,81366.40141,7908.301651,90.86237998,1,319688916.9,1,6953513.442,779.830011,64.30993127,442
6,339.6773983,211358.6762,367575.8053,6703.414836,89.46140657,1,138098981.4,3,10779446.8,8515.45485,7.547739808,1123
4,79.72936091,296249.0598,152937.292,5276.928234,97.4071057,1,53602687.3,2,18225523.04,25467.87276,14.894813,2337
7,541.7559458,261732.8132,387525.3153,8433.684078,68.74916643,3,143751241.9,1,11698527.19,49651.01768,71.63841823,3409
3,89.11166641,41721.8885,415635.8843,7209.467068,59.01549936,4,328473580.7,2,17884720.71,32137.36344,92.54225832,3141
3,262.5456809,480602.0935,180802.8145,3032.742969,53.76068817,1,111401858.6,3,19805856.1,36086.44978,62.64063473,1918
4,190.3699095,205842.5997,338174.8813,2733.197622,61.2231585,1,151122689.9,1,2637711.33,29272.15866,84.22164308,3281
2,852.0459322,177658.3376,270895.1998,8984.833788,93.12550791,1,427942017.1,3,13465932.04,18991.61131,65.90398072,4268
1,338.8186546,62702.44627,84396.21353,1810.102589,71.3212951,1,266806028.7,2,5771907.968,13892.85395,66.2668225,267
4,489.4097788,7687.650985,19625.271,2198.494995,61.40281984,1,14516608.96,1,6206070.188,6718.039719,95.18281167,300
5,527.776155,26492.00912,370018.5802,6837.061825,61.13216114,2,432626375.2,2,16034476.15,30892.41813,80.09964447,3401
4,330.995818,136091.8876,23872.45979,7082.157737,74.77508621,3,81998488.72,2,1914030.836,19070.45355,87.61646872,426
5,360.0277475,433241.704,105312.8927,5631.207089,63.54628682,4,195965890.2,3,13378326.2,17124.6774,92.08333519,233
1,973.6056821,488591.4317,131556.8068,682.426027,90.1687032,4,273078565.9,3,14579230.85,31197.84851,75.25298396,4810
2,625.7253068,180897.96,90326.19122,4163.134405,70.2926458,4,442202031.8,3,11833305.8,22474.25447,44.18149446,1325
3,704.1945842,462341.3447,316092.4519,5121.344148,70.13065179,3,472694774.9,3,12557064.46,46133.72122,69.57658266,537
1,332.3148472,166465.8123,34141.95537,5229.277531,76.72014612,4,113514259.8,2,2848488.488,47784.08002,57.22805418,2894
6,92.7958051,227032.7766,400797.636,9525.699106,65.03582026,2,458825600.1,2,19995256.68,5788.404547,7.680003276,4972
6,165.1410974,347268.2868,252157.1679,3065.811338,83.37965768,3,85725571.1,3,7755677.917,28220.75614,39.51055412,1217
4,755.8564704,209542.1901,408063.0772,1684.264553,88.86129013,3,145167703.8,1,18414516.81,22483.85823,23.63441746,3178
3,361.5480228,75383.34823,404095.5917,9780.222049,93.57440595,1,268977456.9,2,4468832.485,49612.22965,72.86003223,4661
6,164.0810889,139397.2789,33547.39366,4528.217289,96.59738613,2,136059659.8,2,10098098.72,36541.30206,25.37075577,844
4,266.8798702,288362.858,315959.0019,2599.571803,51.64439868,1,310093620.6,1,13407900.68,20683.29549,96.78600871,440
2,219.4638274,34527.10493,250390.5087,1336.168255,53.11469844,3,448141716.8,3,6784539.949,43507.61662,89.0297411,157
1,830.2329317,164034.1127,279080.964,1605.947683,87.32637303,4,485967371.9,2,2876252.246,17058.31048,29.67598586,4286
2,963.5990666,131010.7206,275245.1498,465.2771378,64.4898082,2,310999835.3,2,11701578.6,45010.12493,72.69990418,4653
7,979.1814603,224212.473,382654.0585,2308.515929,59.89069117,4,76657607.07,2,3810509.877,43507.15224,74.33458924,2517
5,211.3994683,27943.76713,64664.18579,6438.738509,60.92487955,1,136148467,1,2962583.758,39745.45324,92.98273946,2034
3,472.0582341,427856.7984,20216.41546,7213.226558,93.96914932,1,322391855.9,3,5931773.944,34512.05279,15.06505345,3018
5,636.7710932,254553.793,225441.541,1099.975333,58.76082283,1,475957558.4,1,6509490.831,33517.25815,26.36387338,4653
3,353.3688816,488478.7573,254746.3874,6185.765684,78.3752261,3,377012399.7,1,19495096.17,4156.495454,79.60578308,535
5,205.6740141,471929.4923,266836.6925,5979.362661,95.57384756,3,404544295.3,1,15113296.66,12569.85091,44.81083477,982
6,362.5574241,319990.1902,263149.6115,3879.958309,51.24629559,1,68621093.46,3,7028703.488,18831.51545,91.08236547,4335
3,781.8671437,360156.3622,241532.7829,4284.670912,54.94925115,1,40524011.64,1,17973405.35,16436.85897,80.91105354,2852
6,8.64342705,203191.0002,189741.9943,6329.19148,84.34327534,2,29957979.82,1,11838841.28,26882.48344,74.71805969,4474
5,844.7832226,211122.5539,371112.4818,3431.311041,56.61300295,3,374194735.8,1,13250257.3,44861.52169,31.40544103,177
4,981.8348744,410331.6738,265127.6369,8490.118559,76.35505909,3,197909264.7,3,13449444.18,7973.253182,74.79192065,927
1,605.9926579,148796.6647,118602.1054,1027.071419,69.13736114,3,401803004.7,1,7708541.036,8788.123766,9.566732498,2950
2,866.56739,84536.66951,363047.9671,3129.060309,69.5253112,3,285967214.2,1,9541857.5,7802.340017,71.08225883,325
7,750.6739325,193934.6535,52541.56232,6323.165216,95.4108941,2,288664465,3,7935401.228,4406.86945,10.94651948,1063
5,702.9780984,122605.4856,401825.568,6397.74782,90.08765039,4,219838862.7,3,16913368.54,45123.40859,91.07810602,977
7,787.9691889,164738.5367,361629.0828,4152.251556,50.73819021,2,246035245.8,2,5771809.262,25512.71803,61.65353861,1097
3,344.0994006,168404.8833,13074.30434,7583.386505,57.47143023,4,156634601.6,2,10094889.19,44301.7298,96.40824348,4173
4,349.7396153,344540.2504,173203.7723,9301.673002,53.60972846,2,454918371.6,1,15915331.85,23451.65465,93.07578113,350
7,737.4338424,43710.17892,5356.687346,538.9339116,66.45078606,1,186551419.9,1,5379655.957,39836.7366,6.56344866,439
5,531.4039472,369267.0424,37691.47397,5651.157599,92.54971456,4,130726492.2,1,15245320.51,45681.24264,5.800075607,3641
4,520.2720554,380803.0741,64245.46676,6493.59735,85.43597486,2,39217544.76,1,19752894.83,36921.67783,6.954795026,1121
1,73.1293466,472073.9949,229300.4002,7447.71347,79.63912656,4,287664626.4,3,3808779.03,45020.69559,2.519596443,3810
7,735.1060237,39574.074,53910.98427,9174.357747,85.31367846,3,391950468,1,9173295.29,9472.777534,82.57972654,3325
7,939.6256831,393430.5008,188097.1462,9598.909754,65.16325131,2,245424357.3,1,19479852.74,7013.839269,42.8161447,2766
5,659.5769785,230369.1563,63816.31182,308.6542957,78.51361171,2,218836086.5,1,9582642.261,33144.4264,5.006011953,806
3,861.2272285,204421.208,123427.0034,3994.337342,98.15245944,3,431461071.9,3,11716056.71,6090.46307,96.34812137,4767
2,927.0085421,371534.6283,309590.1511,7788.185844,99.98877532,1,89056942.68,2,15458019.97,21682.05165,71.21627129,3908
1,480.0602912,22691.87346,70521.4303,3135.41874,57.65296347,2,360331646.1,3,8709097.308,12961.93677,86.62541985,3677
3,153.3366216,32508.36179,377147.8479,7448.594947,65.84025565,1,462824207,3,9675821.238,22280.4114,41.1312654,1071
2,415.9735147,347650.3376,356075.0171,5975.421617,69.41602563,4,117396862.9,1,1696499.468,36487.55815,29.40293802,3210
7,886.8976191,120790.158,177288.6349,884.328303,71.35318004,3,133077229.5,3,16847553.19,34389.7085,22.05517996,2786
4,60.43700062,346192.0121,84359.29363,3863.380136,95.48831821,3,232970039.5,3,5462944.041,10182.96164,96.97659388,516
1,11.98100797,372838.1818,147745.6272,1022.035912,71.54816847,3,364998592.2,3,6460600.515,29424.31043,18.59436731,4966
3,707.9222992,267738.8609,76299.4001,1235.118376,91.40050835,2,457376131.9,1,15762242.66,18515.98978,20.29433915,3090
6,277.7024148,172682.6027,148159.4219,8652.855509,99.22480863,1,188494819.8,1,10128800.78,30887.29038,88.98713431,4281
1,752.875262,356806.4958,174782.0785,33.59587126,68.92638492,4,208765394.6,1,8573208.205,47287.572,6.00668091,1259
7,161.3755501,233504.6246,174709.5352,6928.920378,80.76244625,4,162521360.4,1,12221132.61,47196.25887,90.9867656,4639
5,753.3041203,235833.0274,89920.2965,2510.601054,99.6480366,1,230428538.7,3,16737915.56,6268.169264,12.13696188,3349
5,57.82912977,376237.6057,337363.3956,8998.406782,83.7104476,3,63649896.39,2,9319449.513,12456.5381,8.958185076,3601
6,666.5541116,257002.1103,237475.3569,3470.747174,70.31725093,4,408583987.2,1,17586747.73,10947.11481,15.38429975,2098
1,27.73150367,318707.9266,100213.0738,4019.952605,95.02488795,3,371781592.3,1,14303560.76,20081.82975,71.91109266,2344
4,927.8840673,54968.45216,333002.9206,3804.517569,70.2097949,2,259987653.7,2,15313839.84,9441.503178,12.14166191,1550
3,499.2132846,72196.18113,258836.6093,2913.144393,65.72495672,1,397772407.7,2,6628834.93,28832.85404,7.223719363,3233
2,441.2312794,309765.7238,6967.382493,4150.962923,64.31583365,2,56792156.77,1,11977112.69,44813.39607,69.70801595,3976
1,757.2605409,336648.7795,122729.5779,2876.544291,88.77331896,4,419630790.8,1,209839.3386,39094.55133,81.12542794,2543
1,344.8498175,312344.9192,431026.2768,1062.360749,71.86038928,2,198232737.3,2,19662198.32,40458.86009,39.31614598,3785
5,242.868293,251745.8625,447201.7936,7764.61216,54.93977804,2,484781269.5,2,12294028.35,20438.5927,28.09813854,3879
2,980.8227795,129995.294,109504.4769,5077.904398,67.61694929,4,209816519.1,2,6547154.469,34903.54756,25.53609128,3983
5,153.892413,7751.355604,26472.22611,1019.738153,63.62440657,1,170622547.9,2,18640036.94,13351.00636,1.751188892,3607
5,435.7404845,124264.9874,59747.03679,8973.984093,73.28688563,3,483173354.8,3,18721013.59,27248.37154,66.32396295,2077
2,459.8932965,254514.2095,414897.9983,9450.3992,74.88691409,4,388523903.3,3,11423702.87,17851.69504,97.09065354,2363
3,837.7011483,197415.011,131122.2898,5003.425618,57.20303316,3,358701800.2,1,18266653.1,40640.24641,37.83260851,158
3,73.52358984,441168.7369,229246.2462,6546.750515,76.66568942,2,228038288.9,1,13814042.8,9959.005495,11.80614516,2124
6,727.148776,53700.039,61412.28128,5113.882391,77.72872775,2,301323932.8,3,3213761.935,13206.95793,12.44223073,149
4,745.2950414,55669.00684,422612.2416,3694.063417,96.08347463,2,249795897.4,2,19615687.18,42284.50747,9.993624933,1308
